,Dokumen1,Dokumen2,Dokumen3,Dokumen4,Dokumen5
conqueror,0.0,0.0,0.0,0.0,0.012089687260759943
consecrate,0.0,0.0,0.0,0.02973398807670631,0.0
consecrated,0.0,0.0,0.007676222957154791,0.04797838871974708,0.0
consecration,0.0,0.0,0.0,0.02973398807670631,0.0
conservative,0.008206228142153835,0.0,0.0,0.0,0.0
consider,0.006620733194475637,0.008762780606167246,0.0,0.0,0.0
considerable,0.0,0.010861240696702735,0.0,0.0,0.0
considerably,0.008206228142153835,0.0,0.0,0.0,0.0
considered,0.010991613253434545,0.036369497387409605,0.006371958476032771,0.0,0.0
consist,0.0,0.0,0.015352445914309582,0.01199459717993677,0.0
consistent,0.008206228142153835,0.0,0.0,0.0,0.0
consomme,0.0,0.010861240696702735,0.0,0.0,0.0
constitute,0.008206228142153835,0.0,0.0,0.0,0.0
constitution,0.0,0.0325837220901082,0.0,0.0,0.0
consulting,0.024618684426461503,0.0,0.0,0.0,0.0
consuming,0.0,0.008762780606167246,0.0,0.01199459717993677,0.0
consumption,0.0,0.017525561212334492,0.0,0.01199459717993677,0.0
contemplation,0.0,0.010861240696702735,0.0,0.0,0.0
contemporary,0.0,0.035051122424668985,0.0,0.0,0.019507767118240107
content,0.0,0.0,0.009514480497267648,0.0,0.0
contention,0.008206228142153835,0.0,0.0,0.0,0.0
context,0.0,0.010861240696702735,0.0,0.0,0.0
continental,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
continue,0.03282491256861534,0.0,0.0,0.0,0.0
continued,0.024618684426461503,0.0,0.0,0.0,0.0
continuous,0.008206228142153835,0.0,0.0,0.0,0.0
contraction,0.0,0.0,0.009514480497267648,0.0,0.0
contrary,0.0,0.0,0.009514480497267648,0.0,0.0
control,0.0,0.0,0.0,0.014866994038353155,0.0
controversy,0.04923736885292301,0.0,0.0,0.0,0.0
convention,0.01641245628430767,0.0,0.0,0.0,0.0
conversation,0.0,0.0,0.009514480497267648,0.0,0.0
converse,0.0,0.010861240696702735,0.0,0.0,0.0
conversely,0.008206228142153835,0.0,0.0,0.0,0.0
conversion,0.0,0.02172248139340547,0.0,0.0,0.0
cor,0.0,0.010861240696702735,0.0,0.0,0.0
corner,0.0,0.0,0.0,0.0,0.012089687260759943
corporeal,0.0,0.010861240696702735,0.0,0.0,0.0
correct,0.0,0.0,0.007676222957154791,0.0,0.009753883559120054
corresponding,0.0054958066267172725,0.0,0.006371958476032771,0.009956599175647897,0.0
corruption,0.0,0.0,0.019028960994535295,0.0,0.0
costa,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
cottage,0.008206228142153835,0.0,0.0,0.0,0.0
could,0.0054958066267172725,0.0,0.01911587542809831,0.0,0.008096604458426028
council,0.09269026472265893,0.008762780606167246,0.0,0.0,0.0
counting,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
country,0.0,0.0,0.009514480497267648,0.0,0.0
countryside,0.008206228142153835,0.0,0.0,0.0,0.0
course,0.008206228142153835,0.0,0.0,0.0,0.0
court,0.0,0.0,0.019028960994535295,0.0,0.0
courtyard,0.0,0.0,0.009514480497267648,0.0,0.0
covenant,0.0,0.0,0.0,0.05946797615341262,0.0
cover,0.0,0.0,0.0,0.0,0.024179374521519886
covered,0.0,0.0,0.0,0.02973398807670631,0.0
covering,0.0,0.0,0.009514480497267648,0.0,0.0
creamy,0.0,0.0,0.0,0.014866994038353155,0.0
create,0.0,0.0,0.0,0.0,0.012089687260759943
creation,0.0,0.0,0.009514480497267648,0.0,0.0
creeping,0.0,0.0,0.009514480497267648,0.0,0.0
cried,0.0,0.0,0.009514480497267648,0.0,0.0
cross,0.0,0.0,0.3122259653256058,0.09956599175647898,0.016193208916852057
crowd,0.0,0.0,0.023028668871464375,0.0,0.02926165067736016
crown,0.0,0.0,0.009514480497267648,0.0,0.0
crucified,0.0,0.0,0.07611584397814118,0.0,0.0
crucifix,0.0,0.0,0.030704891828619164,0.02398919435987354,0.0
crucifixion,0.031282493432312604,0.005175439386946434,0.07707291591063857,0.014168404634463028,0.005760800756786141
crucify,0.0,0.0,0.009514480497267648,0.0,0.0
crusade,0.0,0.010861240696702735,0.0,0.0,0.0
crusader,0.0,0.010861240696702735,0.0,0.0,0.0
crux,0.0,0.0,0.009514480497267648,0.0,0.0
cry,0.0,0.0,0.007676222957154791,0.0,0.009753883559120054
culmination,0.008206228142153835,0.0,0.0,0.0,0.0
cultural,0.024618684426461503,0.0,0.0,0.0,0.0
culture,0.013241466388951274,0.0,0.0,0.0,0.009753883559120054
cup,0.008206228142153835,0.0,0.0,0.0,0.0
currency,0.0,0.0,0.0,0.014866994038353155,0.0
current,0.006620733194475637,0.06133946424317072,0.0,0.0,0.0
currently,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
curtain,0.0,0.0,0.009514480497267648,0.0,0.0
custom,0.054744363506547065,0.005175439386946434,0.013601102807759748,0.028336809268926056,0.04032560529750298
customarily,0.0,0.008762780606167246,0.0,0.01199459717993677,0.0
customary,0.004623245791911063,0.0,0.016080877045785133,0.016751610224705008,0.02724447567657273
customs,0.03236272054337744,0.0,0.010720584697190089,0.016751610224705008,0.006811118919143182
cut,0.0,0.0,0.0,0.01199459717993677,0.009753883559120054
cutting,0.0,0.0,0.0,0.0,0.012089687260759943
cycle,0.10668096584799985,0.0,0.0,0.0,0.0
cypress,0.0,0.0,0.0,0.0,0.012089687260759943
daily,0.0,0.007273899477481921,0.0,0.009956599175647897,0.008096604458426028
dairy,0.0,0.02172248139340547,0.0,0.0,0.0
dancing,0.006620733194475637,0.0,0.015352445914309582,0.0,0.0
danger,0.0,0.0,0.009514480497267648,0.0,0.0
dark,0.0,0.0,0.007676222957154791,0.02398919435987354,0.0
darkness,0.0,0.0,0.019028960994535295,0.0,0.0
date,0.18030658588453144,0.006119033553067257,0.03752204644016531,0.008375805112352504,0.0
dating,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
dawn,0.0,0.0,0.019028960994535295,0.0,0.0
day,0.12121966205021135,0.1086842271258751,0.19041543930863647,0.23377867646863995,0.07489040983821983
days,0.09384748029693782,0.2328947724125895,0.018134803743679664,0.02125260695169454,0.028804003783930703
de,0.006620733194475637,0.0,0.0,0.0,0.009753883559120054
deacon,0.0,0.0,0.009514480497267648,0.0,0.0
dead,0.013869737375733188,0.0,0.021441169394380177,0.008375805112352504,0.006811118919143182
deal,0.01641245628430767,0.0,0.0,0.0,0.0
death,0.027372181753273533,0.005175439386946434,0.06800551403879875,0.02125260695169454,0.017282402270358422
decade,0.0,0.010861240696702735,0.0,0.0,0.0
deceased,0.0,0.0,0.0,0.0,0.012089687260759943
declare,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
declared,0.0,0.007273899477481921,0.01911587542809831,0.009956599175647897,0.0
decorate,0.0,0.0,0.0,0.0,0.024179374521519886
decorated,0.016487419880151816,0.0,0.006371958476032771,0.0,0.016193208916852057
decoration,0.006620733194475637,0.0,0.0,0.0,0.02926165067736016
decree,0.0054958066267172725,0.0,0.006371958476032771,0.019913198351295795,0.0
dedication,0.0,0.0,0.0,0.014866994038353155,0.0
deep,0.0,0.0,0.0,0.0,0.012089687260759943
defined,0.008206228142153835,0.0,0.0,0.0,0.0
definition,0.0,0.010861240696702735,0.0,0.0,0.0
deliver,0.0,0.0,0.019028960994535295,0.0,0.0
demanding,0.0,0.008762780606167246,0.007676222957154791,0.0,0.0
denial,0.0,0.0,0.009514480497267648,0.0,0.0
depart,0.0,0.0,0.009514480497267648,0.0,0.0
depiction,0.0,0.0,0.009514480497267648,0.0,0.0
deposition,0.0,0.0,0.019028960994535295,0.0,0.0
depth,0.0,0.0,0.009514480497267648,0.0,0.0
derivation,0.0,0.0,0.0,0.014866994038353155,0.0
derived,0.02648293277790255,0.0,0.0,0.03598379153981031,0.0
descent,0.0,0.0,0.009514480497267648,0.0,0.0
description,0.0,0.0,0.009514480497267648,0.0,0.0
deserving,0.0,0.0,0.0,0.014866994038353155,0.0
designed,0.008206228142153835,0.0,0.0,0.0,0.0
despite,0.013241466388951274,0.0,0.007676222957154791,0.0,0.0
destruction,0.0,0.0,0.0,0.0,0.024179374521519886
determination,0.008206228142153835,0.0,0.0,0.0,0.0
determine,0.013241466388951274,0.008762780606167246,0.0,0.0,0.0
determined,0.024618684426461503,0.0,0.0,0.0,0.0
devotion,0.0,0.0,0.019028960994535295,0.0,0.0
devotional,0.0,0.0,0.0,0.01199459717993677,0.009753883559120054
diabetes,0.0,0.010861240696702735,0.0,0.0,0.0
dialogue,0.0,0.0,0.009514480497267648,0.0,0.0
diary,0.008206228142153835,0.0,0.0,0.0,0.0
didst,0.0,0.0,0.0,0.0,0.024179374521519886
die,0.008206228142153835,0.0,0.0,0.0,0.0
differ,0.006620733194475637,0.008762780606167246,0.0,0.0,0.0
difference,0.024618684426461503,0.0,0.0,0.0,0.0
different,0.009246491583822127,0.006119033553067257,0.010720584697190089,0.0,0.013622237838286365
differently,0.0,0.0,0.009514480497267648,0.0,0.0
difficulty,0.0,0.0,0.0,0.0,0.012089687260759943
diocesan,0.0,0.0,0.0,0.014866994038353155,0.0
diocese,0.0054958066267172725,0.0,0.0,0.009956599175647897,0.008096604458426028
dip,0.0,0.0,0.0,0.014866994038353155,0.0
direct,0.008206228142153835,0.0,0.0,0.0,0.0
directly,0.0,0.010861240696702735,0.0,0.0,0.0
disagree,0.0,0.0,0.009514480497267648,0.0,0.0
disagreement,0.0,0.010861240696702735,0.0,0.0,0.0
disapproval,0.0,0.0,0.009514480497267648,0.0,0.0
disciple,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
discipline,0.0,0.02628834181850174,0.007676222957154791,0.0,0.0
dismissal,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
displayed,0.0,0.0,0.009514480497267648,0.0,0.0
dissatisfaction,0.01641245628430767,0.0,0.0,0.0,0.0
distinct,0.0,0.0,0.0,0.014866994038353155,0.0
distribute,0.0,0.0,0.0,0.0,0.012089687260759943
distributed,0.0,0.0,0.012743916952065542,0.029869797526943694,0.04857962675055617
distribution,0.006620733194475637,0.0,0.0,0.0,0.009753883559120054
divergence,0.008206228142153835,0.0,0.0,0.0,0.0
divergent,0.008206228142153835,0.0,0.0,0.0,0.0
diversity,0.0,0.010861240696702735,0.0,0.0,0.0
divided,0.0054958066267172725,0.0,0.012743916952065542,0.009956599175647897,0.0
divine,0.007820623358078151,0.005175439386946434,0.018134803743679664,0.014168404634463028,0.011521601513572281
doctor,0.008206228142153835,0.0,0.0,0.0,0.0
documentary,0.008206228142153835,0.0,0.0,0.0,0.0
done,0.0,0.0,0.0,0.05946797615341262,0.0
donkey,0.0,0.0,0.0,0.0,0.14507624712911932
door,0.0,0.0,0.007676222957154791,0.0,0.06827718491384037
doubt,0.008206228142153835,0.0,0.0,0.0,0.0
doxasticon,0.0,0.0,0.009514480497267648,0.0,0.0
doxology,0.0,0.0,0.009514480497267648,0.0,0.0
drama,0.0,0.0,0.0,0.014866994038353155,0.0
dream,0.0,0.0,0.009514480497267648,0.0,0.0
dress,0.0,0.0,0.0,0.01199459717993677,0.019507767118240107
dressed,0.0,0.0,0.0,0.0,0.012089687260759943
dried,0.0,0.0,0.0,0.014866994038353155,0.0
drink,0.0,0.007273899477481921,0.006371958476032771,0.009956599175647897,0.0
drop,0.0,0.0,0.0,0.0,0.012089687260759943
dry,0.0,0.0,0.0,0.014866994038353155,0.0
due,0.0,0.007273899477481921,0.0,0.009956599175647897,0.008096604458426028
duration,0.0,0.007273899477481921,0.012743916952065542,0.009956599175647897,0.0
dutch,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
duty,0.0,0.0,0.009514480497267648,0.0,0.0
dwell,0.008206228142153835,0.0,0.0,0.0,0.0
early,0.027372181753273533,0.0465789544825179,0.018134803743679664,0.007084202317231514,0.017282402270358422
earth,0.006620733194475637,0.0,0.015352445914309582,0.0,0.0
earthly,0.0,0.0,0.009514480497267648,0.0,0.0
earthquake,0.0,0.0,0.009514480497267648,0.0,0.0
easily,0.0,0.010861240696702735,0.0,0.0,0.0
east,0.0054958066267172725,0.0,0.006371958476032771,0.0,0.016193208916852057
easter,0.7351385956593463,0.0155263181608393,0.06800551403879875,0.07792622548954665,0.06336880832464754
eastern,0.07820623358078152,0.03622807570862503,0.027202205615519497,0.049589416220620595,0.057608007567861406
eat,0.0,0.035051122424668985,0.023028668871464375,0.0,0.0
eaten,0.0,0.0,0.009514480497267648,0.0,0.0
eating,0.0,0.02172248139340547,0.0,0.0,0.0
ecclesiastical,0.0529658655558051,0.0,0.0,0.01199459717993677,0.0
echo,0.0,0.0,0.009514480497267648,0.0,0.0
economic,0.0,0.010861240696702735,0.0,0.0,0.0
effect,0.0,0.008762780606167246,0.007676222957154791,0.0,0.0
effective,0.0,0.010861240696702735,0.0,0.0,0.0
effectively,0.008206228142153835,0.0,0.0,0.0,0.0
effects,0.0,0.0,0.009514480497267648,0.0,0.0
effigy,0.0,0.0,0.0,0.0,0.024179374521519886
effort,0.0,0.0,0.019028960994535295,0.0,0.0
egg,0.08206228142153836,0.0,0.0,0.0,0.0
eight,0.0,0.0,0.0,0.014866994038353155,0.0
either,0.011730935037117227,0.005175439386946434,0.03173590655143941,0.02125260695169454,0.011521601513572281
el,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
elder,0.0,0.0,0.0,0.014866994038353155,0.0
electric,0.008206228142153835,0.0,0.0,0.0,0.0
elevated,0.0,0.0,0.009514480497267648,0.0,0.0
elevation,0.008206228142153835,0.0,0.0,0.0,0.0
eliminate,0.008206228142153835,0.0,0.0,0.0,0.0
else,0.0,0.010861240696702735,0.0,0.0,0.0
elsewhere,0.013241466388951274,0.0,0.0,0.0,0.009753883559120054
ember,0.0,0.09775116627032461,0.0,0.0,0.0
embolismic,0.008206228142153835,0.0,0.0,0.0,0.0
emperor,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
emphasis,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
emphasize,0.0,0.0,0.009514480497267648,0.0,0.0
empire,0.004623245791911063,0.006119033553067257,0.0,0.016751610224705008,0.006811118919143182
employee,0.0,0.0,0.009514480497267648,0.0,0.0
empty,0.03310366597237819,0.0,0.015352445914309582,0.0,0.0
encounter,0.0,0.0,0.0,0.014866994038353155,0.0
encyclical,0.0,0.0,0.009514480497267648,0.0,0.0
encyclopedia,0.0,0.0,0.0,0.014866994038353155,0.0
end,0.013869737375733188,0.006119033553067257,0.02680146174297522,0.0,0.006811118919143182
ending,0.01641245628430767,0.0,0.0,0.0,0.0
endless,0.0,0.0,0.009514480497267648,0.0,0.0
endorsed,0.008206228142153835,0.0,0.0,0.0,0.0
engage,0.0,0.0,0.009514480497267648,0.0,0.0
enjoy,0.008206228142153835,0.0,0.0,0.0,0.0
ensure,0.0,0.0,0.0,0.0,0.012089687260759943
entering,0.0,0.0,0.012743916952065542,0.009956599175647897,0.008096604458426028
entire,0.0,0.007273899477481921,0.006371958476032771,0.0,0.008096604458426028
entombment,0.0,0.0,0.009514480497267648,0.0,0.0
entrance,0.004623245791911063,0.0,0.016080877045785133,0.008375805112352504,0.013622237838286365
entry,0.006620733194475637,0.0,0.0,0.0,0.09753883559120054
episcopal,0.0,0.02182169843244576,0.0,0.019913198351295795,0.016193208916852057
episcopalian,0.0,0.0,0.0,0.0,0.012089687260759943
epistle,0.013241466388951274,0.0,0.007676222957154791,0.0,0.0
equal,0.0,0.008762780606167246,0.007676222957154791,0.0,0.0
equally,0.008206228142153835,0.0,0.0,0.0,0.0
equinox,0.046345132361329464,0.0,0.007676222957154791,0.0,0.0
equivalent,0.0,0.0,0.019028960994535295,0.0,0.0
especially,0.004623245791911063,0.012238067106134514,0.010720584697190089,0.0,0.006811118919143182
essential,0.0,0.010861240696702735,0.0,0.0,0.0
essentially,0.0,0.0,0.009514480497267648,0.0,0.0
established,0.03972439916685382,0.008762780606167246,0.0,0.0,0.0
estrangement,0.0,0.010861240696702735,0.0,0.0,0.0
eternal,0.006620733194475637,0.0,0.0,0.0,0.009753883559120054
etymology,0.010991613253434545,0.0,0.012743916952065542,0.009956599175647897,0.0
eucharistic,0.0,0.05430620348351368,0.0,0.0,0.0
euphemism,0.0,0.0,0.0,0.014866994038353155,0.0
evangelical,0.0,0.0,0.02854344149180294,0.0,0.0
evangelism,0.0,0.0,0.0,0.0,0.012089687260759943
eve,0.0,0.02628834181850174,0.0,0.0,0.009753883559120054
even,0.018492983167644254,0.012238067106134514,0.016080877045785133,0.016751610224705008,0.0
evening,0.018492983167644254,0.02447613421226903,0.016080877045785133,0.05025483067411502,0.0
evenly,0.0,0.0,0.0,0.014866994038353155,0.0
evensong,0.0,0.0,0.009514480497267648,0.0,0.0
event,0.0,0.0,0.006371958476032771,0.009956599175647897,0.04048302229213014
ever,0.0,0.010861240696702735,0.0,0.0,0.0
everlasting,0.0,0.0,0.0,0.0,0.012089687260759943
every,0.009246491583822127,0.0,0.005360292348595044,0.016751610224705008,0.013622237838286365
everyone,0.0,0.014547798954963841,0.006371958476032771,0.0,0.008096604458426028
everywhere,0.008206228142153835,0.0,0.0,0.0,0.0
evidence,0.01641245628430767,0.0,0.0,0.0,0.0
evil,0.0,0.017525561212334492,0.0,0.0,0.009753883559120054
evocative,0.0,0.0,0.009514480497267648,0.0,0.0
exact,0.0,0.010861240696702735,0.0,0.0,0.0
exactly,0.008206228142153835,0.0,0.0,0.0,0.0
example,0.0,0.02182169843244576,0.006371958476032771,0.0,0.024289813375278083
excellent,0.008206228142153835,0.0,0.0,0.0,0.0
except,0.013869737375733188,0.03671420131840354,0.021441169394380177,0.008375805112352504,0.0
exception,0.0,0.010861240696702735,0.0,0.0,0.0
exchange,0.0,0.0,0.009514480497267648,0.0,0.0
excited,0.0,0.0,0.0,0.0,0.012089687260759943
excommunicate,0.008206228142153835,0.0,0.0,0.0,0.0
excommunication,0.008206228142153835,0.0,0.0,0.0,0.0
execute,0.0,0.0,0.009514480497267648,0.0,0.0
execution,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
exempt,0.0,0.02172248139340547,0.0,0.0,0.0
exemption,0.0,0.0,0.009514480497267648,0.0,0.0
exhortation,0.0,0.010861240696702735,0.0,0.0,0.0
exodus,0.01986219958342691,0.0,0.015352445914309582,0.0,0.0
expanded,0.0,0.0,0.009514480497267648,0.0,0.0
expectation,0.0,0.010861240696702735,0.0,0.0,0.0
experiment,0.008206228142153835,0.0,0.0,0.0,0.0
expiatory,0.0,0.0,0.009514480497267648,0.0,0.0
explaining,0.0,0.010861240696702735,0.0,0.0,0.0
explicitly,0.008206228142153835,0.0,0.0,0.0,0.0
exposed,0.0,0.0,0.0,0.014866994038353155,0.0
express,0.008206228142153835,0.0,0.0,0.0,0.0
expression,0.0,0.010861240696702735,0.0,0.0,0.0
exquisite,0.008206228142153835,0.0,0.0,0.0,0.0
extant,0.008206228142153835,0.0,0.0,0.0,0.0
extensive,0.0,0.010861240696702735,0.0,0.0,0.0
extent,0.0,0.0,0.009514480497267648,0.0,0.0
extinguished,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
face,0.0,0.0,0.009514480497267648,0.0,0.0
fact,0.0,0.0,0.012743916952065542,0.009956599175647897,0.008096604458426028
fail,0.0,0.0,0.0,0.0,0.012089687260759943
faith,0.013241466388951274,0.0,0.007676222957154791,0.0,0.0
faithful,0.0039103116790390755,0.005175439386946434,0.04533700935919916,0.028336809268926056,0.023043203027144563
fall,0.03847064638702091,0.0,0.01911587542809831,0.009956599175647897,0.0
falling,0.03282491256861534,0.0,0.0,0.0,0.0
falsehood,0.0,0.010861240696702735,0.0,0.0,0.0
family,0.0039103116790390755,0.005175439386946434,0.004533700935919916,0.02125260695169454,0.005760800756786141
far,0.0,0.007273899477481921,0.006371958476032771,0.0,0.008096604458426028
fast,0.018492983167644254,0.2447613421226903,0.0482426311373554,0.016751610224705008,0.0
fasting,0.023461870074234455,0.32087724199067885,0.02266850467959958,0.014168404634463028,0.005760800756786141
fat,0.0,0.010861240696702735,0.0,0.0,0.0
favor,0.008206228142153835,0.0,0.0,0.0,0.0
favorite,0.0,0.010861240696702735,0.0,0.0,0.0
fear,0.0,0.0,0.009514480497267648,0.0,0.0
feast,0.035192805111351685,0.010350878773892867,0.013601102807759748,0.007084202317231514,0.028804003783930703
feature,0.0,0.0,0.019028960994535295,0.0,0.0
featured,0.0,0.0,0.0,0.0,0.012089687260759943
federal,0.01986219958342691,0.0,0.030704891828619164,0.0,0.0
feed,0.0,0.0,0.0,0.0,0.012089687260759943
feeling,0.0,0.0,0.009514480497267648,0.0,0.0
fell,0.0,0.008762780606167246,0.015352445914309582,0.0,0.0
fellowship,0.0,0.0,0.0,0.0,0.012089687260759943
feria,0.0,0.0,0.023028668871464375,0.01199459717993677,0.0
fertility,0.0,0.0,0.0,0.0,0.012089687260759943
festival,0.05958659875028074,0.0,0.0,0.0,0.009753883559120054
festive,0.004623245791911063,0.0,0.005360292348595044,0.008375805112352504,0.006811118919143182
fifth,0.0,0.0,0.0,0.044600982115059466,0.0
fight,0.0,0.0,0.019028960994535295,0.0,0.0
figure,0.0,0.0,0.007676222957154791,0.0,0.019507767118240107
fill,0.008206228142153835,0.0,0.0,0.0,0.0
filled,0.013241466388951274,0.0,0.007676222957154791,0.0,0.0
filmy,0.0,0.0,0.009514480497267648,0.0,0.0
final,0.0054958066267172725,0.0,0.01911587542809831,0.0,0.008096604458426028
finally,0.013241466388951274,0.0,0.007676222957154791,0.0,0.0
financial,0.008206228142153835,0.0,0.0,0.0,0.0
find,0.01641245628430767,0.0,0.0,0.0,0.0
finland,0.0054958066267172725,0.0,0.006371958476032771,0.0,0.024289813375278083
fir,0.0,0.0,0.0,0.0,0.012089687260759943
first,0.06256498686462521,0.0155263181608393,0.049870710295119074,0.02125260695169454,0.023043203027144563
fish,0.0,0.07602868487691913,0.0,0.0,0.0
fitting,0.0,0.0,0.009514480497267648,0.0,0.0
five,0.013241466388951274,0.0,0.007676222957154791,0.0,0.0
fixed,0.06620733194475638,0.0,0.007676222957154791,0.0,0.0
fixing,0.008206228142153835,0.0,0.0,0.0,0.0
flame,0.006620733194475637,0.0,0.0,0.01199459717993677,0.0
flavored,0.0,0.010861240696702735,0.0,0.0,0.0
flesh,0.0,0.008762780606167246,0.0,0.0,0.009753883559120054
flock,0.0,0.010861240696702735,0.0,0.0,0.0
flour,0.0,0.0,0.0,0.02973398807670631,0.0
flow,0.0,0.0,0.009514480497267648,0.0,0.0
flower,0.0,0.0,0.0,0.0,0.024179374521519886
flowering,0.0,0.0,0.0,0.0,0.060448436303799716
flowing,0.0,0.0,0.009514480497267648,0.0,0.0
flown,0.0,0.0,0.0,0.02973398807670631,0.0
foal,0.0,0.0,0.0,0.0,0.012089687260759943
focus,0.0,0.0,0.0,0.0,0.012089687260759943
folding,0.0,0.0,0.0,0.0,0.012089687260759943
folk,0.0054958066267172725,0.0,0.006371958476032771,0.0,0.016193208916852057
folklore,0.0,0.0,0.0,0.014866994038353155,0.0
follow,0.013869737375733188,0.01835710065920177,0.016080877045785133,0.0,0.013622237838286365
follower,0.0,0.0,0.019028960994535295,0.0,0.0
following,0.04692374014846891,0.005175439386946434,0.02266850467959958,0.028336809268926056,0.023043203027144563
food,0.0,0.058191195819855365,0.006371958476032771,0.009956599175647897,0.0
foot,0.0,0.0,0.015352445914309582,0.0,0.009753883559120054
forbidden,0.016487419880151816,0.007273899477481921,0.0,0.009956599175647897,0.0
force,0.0,0.010861240696702735,0.0,0.0,0.0
foreign,0.0,0.0,0.007676222957154791,0.0,0.009753883559120054
forenoon,0.0,0.0,0.009514480497267648,0.0,0.0
forestall,0.0,0.0,0.009514480497267648,0.0,0.0
foretold,0.0,0.0,0.009514480497267648,0.0,0.0
forever,0.0,0.0,0.009514480497267648,0.0,0.0
forget,0.0,0.0,0.009514480497267648,0.0,0.0
form,0.013869737375733188,0.02447613421226903,0.021441169394380177,0.0,0.013622237838286365
formally,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
formed,0.008206228142153835,0.0,0.0,0.0,0.0
former,0.0,0.0325837220901082,0.0,0.0,0.0
forsaken,0.0,0.0,0.009514480497267648,0.0,0.0
forth,0.0,0.0,0.009514480497267648,0.0,0.0
forty,0.006620733194475637,0.06133946424317072,0.0,0.0,0.0
forward,0.0,0.0,0.019028960994535295,0.0,0.0
found,0.006620733194475637,0.0,0.015352445914309582,0.0,0.0
foundation,0.008206228142153835,0.0,0.0,0.0,0.0
four,0.0,0.02182169843244576,0.044603709332229395,0.0,0.024289813375278083
fourfold,0.0,0.010861240696702735,0.0,0.0,0.0
fourteen,0.0,0.0,0.0,0.014866994038353155,0.0
fourteenth,0.0,0.010861240696702735,0.0,0.0,0.0
fourth,0.0,0.0,0.02854344149180294,0.0,0.0
fourthly,0.0,0.010861240696702735,0.0,0.0,0.0
framework,0.0,0.0,0.009514480497267648,0.0,0.0
free,0.013241466388951274,0.0,0.007676222957154791,0.0,0.0
freeing,0.0,0.0,0.0,0.014866994038353155,0.0
frequently,0.0,0.0,0.0,0.0,0.012089687260759943
fresco,0.006620733194475637,0.0,0.0,0.0,0.019507767118240107
fresh,0.0,0.0,0.0,0.01199459717993677,0.019507767118240107
front,0.004623245791911063,0.0,0.005360292348595044,0.02512741533705751,0.013622237838286365
fruit,0.0,0.010861240696702735,0.0,0.0,0.0
fry,0.0,0.010861240696702735,0.0,0.0,0.0
fulfill,0.0,0.0,0.0,0.0,0.012089687260759943
full,0.10991613253434546,0.02182169843244576,0.044603709332229395,0.0,0.0
fullness,0.0,0.0,0.0,0.014866994038353155,0.0
fully,0.008206228142153835,0.0,0.0,0.0,0.0
funeral,0.0,0.0,0.007676222957154791,0.0,0.009753883559120054
furthermore,0.0,0.010861240696702735,0.0,0.0,0.0
galilee,0.0,0.0,0.019028960994535295,0.0,0.0
garden,0.0,0.0,0.030704891828619164,0.0,0.009753883559120054
garment,0.0,0.0,0.0,0.0,0.012089687260759943
gather,0.0,0.0,0.019028960994535295,0.0,0.0
gathering,0.0,0.0,0.0,0.014866994038353155,0.0
gave,0.0054958066267172725,0.0,0.006371958476032771,0.0,0.008096604458426028
geared,0.0,0.0,0.0,0.014866994038353155,0.0
gelatin,0.0,0.010861240696702735,0.0,0.0,0.0
general,0.0,0.0,0.019028960994535295,0.0,0.0
generally,0.0039103116790390755,0.005175439386946434,0.027202205615519497,0.02125260695169454,0.005760800756786141
generation,0.008206228142153835,0.0,0.0,0.0,0.0
generic,0.0,0.0,0.009514480497267648,0.0,0.0
gentile,0.0,0.0,0.009514480497267648,0.0,0.0
genuine,0.0,0.010861240696702735,0.0,0.0,0.0
geographical,0.0,0.0,0.0,0.014866994038353155,0.0
german,0.0054958066267172725,0.0,0.006371958476032771,0.029869797526943694,0.0
germanic,0.008206228142153835,0.0,0.0,0.0,0.0
gesture,0.0,0.0,0.0,0.014866994038353155,0.0
get,0.008206228142153835,0.0,0.0,0.0,0.0
gethsemane,0.0,0.0,0.019028960994535295,0.0,0.0
getting,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
gift,0.008206228142153835,0.0,0.0,0.0,0.0
give,0.018492983167644254,0.012238067106134514,0.010720584697190089,0.02512741533705751,0.0
given,0.0039103116790390755,0.005175439386946434,0.004533700935919916,0.028336809268926056,0.005760800756786141
giving,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
glorious,0.0,0.0,0.009514480497267648,0.0,0.0
glory,0.0,0.0,0.009514480497267648,0.0,0.0
go,0.0,0.0,0.0,0.01199459717993677,0.02926165067736016
god,0.01955155839519538,0.04140351509557147,0.07707291591063857,0.014168404634463028,0.017282402270358422
goddess,0.006620733194475637,0.0,0.0,0.0,0.009753883559120054
